instance,n_customers,coverage,coverage_pct,omega,placement_seed,solver_seed,base_tabu_tenure,max_iter,shake_tenure,shake_iter,shake_steps,opt_iter,phi,use_candidate_lists,use_extended_operators,best_cost,vehicles,iterations_done,moves_generated,moves_evaluated,moves_skipped_validity,moves_skipped_tabu,shakes,solver_time_sec,candidate_pairs,selected_arcs,applied_arcs,total_reduction,frvcp_calls,frvcp_total_time_sec,frvcp_avg_time_ms,error,experiment
tc2c20s3cf0.xml,20,0.3,30%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,False,True,24.667409599214544,4,100,120000,47400,72600,2170,4,17.536668062210083,190,114,112,221177.31110381565,,,,,omega_sensitivity
tc2c20s3ct0.xml,20,0.1,10%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,False,True,25.086150796165,4,100,120000,47919,72081,1888,4,18.924912691116333,190,38,36,76704.22287866479,,,,,omega_sensitivity
tc2c20s3ct0.xml,20,0.2,20%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,False,True,25.086150796165,4,100,120000,47010,72990,1947,4,17.096753120422363,190,76,72,160917.73115876035,,,,,omega_sensitivity
tc2c20s3ct0.xml,20,0.3,30%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,False,True,24.94919502311275,4,100,120000,46212,73788,1882,4,17.314153909683228,190,114,104,227836.28978375864,,,,,omega_sensitivity
tc2c20s4cf0.xml,20,0.1,10%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,False,True,24.659279399565825,4,100,120000,48249,71751,2035,4,22.11468267440796,190,38,36,73888.59114454576,,,,,omega_sensitivity
tc2c20s4cf0.xml,20,0.2,20%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,False,True,24.64929964585012,4,100,120000,47170,72830,2293,4,20.45837426185608,190,76,70,137592.7396334348,,,,,omega_sensitivity
tc2c20s4cf0.xml,20,0.3,30%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,False,True,24.64929964585011,4,100,120000,46851,73149,2510,3,21.1075382232666,190,114,108,218038.5985078656,,,,,omega_sensitivity
tc2c20s4ct0.xml,20,0.1,10%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,False,True,25.83225821613405,4,100,120000,48785,71215,1451,4,16.915398359298706,190,38,38,68043.88518139014,,,,,omega_sensitivity
tc2c20s4ct0.xml,20,0.2,20%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,False,True,25.685820709206887,4,100,120000,45308,74692,1709,4,18.09567213058472,190,76,76,151835.45319351018,,,,,omega_sensitivity
tc2c20s4ct0.xml,20,0.3,30%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,False,True,25.651291498528806,4,100,120000,45349,74651,1659,3,18.03298807144165,190,114,112,226820.6034403867,,,,,omega_sensitivity
tc0c40s5cf0.xml,40,0.1,10%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,True,True,29.94956065586145,7,100,120000,64254,55746,1243,3,101.62529993057252,780,156,156,348430.7328064639,,,,,omega_sensitivity
tc0c40s5cf0.xml,40,0.2,20%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,True,True,29.57791769675488,7,100,120000,62305,57695,1576,2,102.57631087303162,780,312,312,773149.852248328,,,,,omega_sensitivity
tc0c40s5cf0.xml,40,0.3,30%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,True,True,28.23323446980085,6,100,120000,57940,62060,1538,3,92.24963092803956,780,468,464,1162508.7978803972,,,,,omega_sensitivity
tc0c40s5cf4.xml,40,0.1,10%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,True,True,29.93241570779403,6,100,120000,34584,85416,904,3,81.89876890182495,780,156,156,377879.2408717079,,,,,omega_sensitivity
tc0c40s5cf4.xml,40,0.2,20%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,True,True,28.75789798350002,6,100,120000,33182,86818,798,2,94.33545517921448,780,312,310,722188.4582438371,,,,,omega_sensitivity
tc0c40s5cf4.xml,40,0.3,30%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,True,True,28.644633369373693,5,100,120000,24072,95928,649,2,86.54731798171997,780,468,466,1105569.835074427,,,,,omega_sensitivity
tc0c40s5ct0.xml,40,0.1,10%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,True,True,28.381405406064573,7,100,120000,66729,53271,2101,3,104.8701639175415,780,156,156,414569.8730726962,,,,,omega_sensitivity
tc0c40s5ct0.xml,40,0.2,20%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,True,True,28.284667826871942,7,100,120000,62104,57896,1847,3,108.44929003715517,780,312,312,858239.055564465,,,,,omega_sensitivity
